OrderDate,OrderNumber,Line Total
2024-06-18 00:00:00,SO - 0007325,12261
2024-06-18 00:00:00,SO - 0007326,22311
2024-06-18 00:00:00,SO - 0007327,7356.6
2024-06-18 00:00:00,SO - 0007328,23476.8
2024-06-18 00:00:00,SO - 0007329,34417.9
2024-06-18 00:00:00,SO - 0007330,35108
2024-06-18 00:00:00,SO - 0007331,10318
2024-06-18 00:00:00,SO - 0007332,35335.8
2024-06-18 00:00:00,SO - 0007333,6231
2024-06-18 00:00:00,SO - 0007334,1929.6
2024-06-18 00:00:00,SO - 0007335,6391.8
2024-06-19 00:00:00,SO - 0007336,12381.6
2024-06-19 00:00:00,SO - 0007337,9413.5
2024-06-19 00:00:00,SO - 0007338,12381.6
2024-06-19 00:00:00,SO - 0007339,15115.2
2024-06-19 00:00:00,SO - 0007340,6519.1
2024-06-19 00:00:00,SO - 0007341,25205.4
2024-06-19 00:00:00,SO - 0007342,25326
2024-06-19 00:00:00,SO - 0007343,11323
2024-06-19 00:00:00,SO - 0007344,12462
2024-06-19 00:00:00,SO - 0007345,11416.8
2024-06-20 00:00:00,SO - 0007346,11189
2024-06-20 00:00:00,SO - 0007347,66256.3
2024-06-20 00:00:00,SO - 0007348,20193.8
2024-06-20 00:00:00,SO - 0007349,6673.2
2024-06-20 00:00:00,SO - 0007350,23517
2024-06-20 00:00:00,SO - 0007351,6030
2024-06-20 00:00:00,SO - 0007352,15992.9
2024-06-20 00:00:00,SO - 0007353,56012
2024-06-21 00:00:00,SO - 0007354,23074.8
2024-06-21 00:00:00,SO - 0007355,40387.6
2024-06-21 00:00:00,SO - 0007356,7597.8
2024-06-21 00:00:00,SO - 0007357,12160.5
2024-06-21 00:00:00,SO - 0007358,22230.6
2024-06-21 00:00:00,SO - 0007359,25145.1
2024-06-21 00:00:00,SO - 0007360,30511.8
2024-06-21 00:00:00,SO - 0007361,2211
2024-06-21 00:00:00,SO - 0007362,6190.8
2024-06-22 00:00:00,SO - 0007363,21225.6
2024-06-22 00:00:00,SO - 0007364,32052.8
2024-06-22 00:00:00,SO - 0007365,30217
2024-06-22 00:00:00,SO - 0007366,7906
2024-06-22 00:00:00,SO - 0007367,11349.8
2024-06-22 00:00:00,SO - 0007368,64856
2024-06-22 00:00:00,SO - 0007369,42183.2
2024-06-23 00:00:00,SO - 0007370,19296
2024-06-23 00:00:00,SO - 0007371,9286.2
2024-06-23 00:00:00,SO - 0007372,52662
2024-06-23 00:00:00,SO - 0007373,36059.4
2024-06-23 00:00:00,SO - 0007374,18827
2024-06-23 00:00:00,SO - 0007375,3135.6
2024-06-23 00:00:00,SO - 0007376,31034.4
2024-06-23 00:00:00,SO - 0007377,12013.1
2024-06-23 00:00:00,SO - 0007378,12428.5
2024-06-23 00:00:00,SO - 0007379,15557.4
2024-06-24 00:00:00,SO - 0007380,11122
2024-06-24 00:00:00,SO - 0007381,9949.5
2024-06-24 00:00:00,SO - 0007382,23557.2
2024-06-24 00:00:00,SO - 0007383,38525
2024-06-24 00:00:00,SO - 0007384,5025
2024-06-24 00:00:00,SO - 0007385,22713
2024-06-24 00:00:00,SO - 0007386,2077
2024-06-24 00:00:00,SO - 0007387,7504
2024-06-25 00:00:00,SO - 0007388,28280.7
2024-06-25 00:00:00,SO - 0007389,24589
2024-06-25 00:00:00,SO - 0007390,35456.4
2024-06-25 00:00:00,SO - 0007391,21949.2
2024-06-25 00:00:00,SO - 0007392,7718.4
2024-06-25 00:00:00,SO - 0007393,8415.2
2024-06-25 00:00:00,SO - 0007394,1246.2
2024-06-25 00:00:00,SO - 0007395,10854
2024-06-25 00:00:00,SO - 0007396,5520.8
2024-06-25 00:00:00,SO - 0007397,17547.3
2024-06-25 00:00:00,SO - 0007398,2894.4
2024-06-25 00:00:00,SO - 0007399,19992.8
2024-06-25 00:00:00,SO - 0007400,23396.4
2024-06-25 00:00:00,SO - 0007401,20582.4
2024-06-26 00:00:00,SO - 0007402,13989.6
2024-06-26 00:00:00,SO - 0007403,6941.2
2024-06-26 00:00:00,SO - 0007404,53425.8
2024-06-26 00:00:00,SO - 0007405,7128.8
2024-06-26 00:00:00,SO - 0007406,17085
2024-06-26 00:00:00,SO - 0007407,22672.8
2024-06-26 00:00:00,SO - 0007408,66490.8
2024-06-27 00:00:00,SO - 0007409,54028.8
2024-06-27 00:00:00,SO - 0007410,5185.8
2024-06-27 00:00:00,SO - 0007411,10921
2024-06-28 00:00:00,SO - 0007412,29426.4
2024-06-28 00:00:00,SO - 0007413,1453.9
2024-06-28 00:00:00,SO - 0007414,63757.2
2024-06-28 00:00:00,SO - 0007415,5661.5
2024-06-28 00:00:00,SO - 0007416,19765
2024-06-28 00:00:00,SO - 0007417,48963.6
2024-06-28 00:00:00,SO - 0007418,6070.2
2024-06-28 00:00:00,SO - 0007419,4301.4
2024-06-28 00:00:00,SO - 0007420,1246.2
2024-06-28 00:00:00,SO - 0007421,38391
2024-06-28 00:00:00,SO - 0007422,20301
2024-06-29 00:00:00,SO - 0007423,6003.2
2024-06-29 00:00:00,SO - 0007424,5112.1
2024-06-29 00:00:00,SO - 0007425,13319.6
2024-06-29 00:00:00,SO - 0007426,17969.4
2024-06-29 00:00:00,SO - 0007427,31892
2024-06-29 00:00:00,SO - 0007428,5393.5
2024-06-30 00:00:00,SO - 0007429,23798.4
2024-06-30 00:00:00,SO - 0007430,7557.6
2024-06-30 00:00:00,SO - 0007431,8200.8
2024-06-30 00:00:00,SO - 0007432,17634.4
2024-06-30 00:00:00,SO - 0007433,1688.4
2024-06-30 00:00:00,SO - 0007434,17688
2024-06-30 00:00:00,SO - 0007435,8951.2
2024-06-30 00:00:00,SO - 0007436,13560.8
2024-06-30 00:00:00,SO - 0007437,42009
2024-06-30 00:00:00,SO - 0007438,27436.5
2024-06-30 00:00:00,SO - 0007439,15142
2024-06-30 00:00:00,SO - 0007440,1139
2024-06-30 00:00:00,SO - 0007441,11296.2
2024-07-01 00:00:00,SO - 0007442,4321.5
2024-07-01 00:00:00,SO - 0007443,14003
2024-07-01 00:00:00,SO - 0007444,7879.2
2024-07-01 00:00:00,SO - 0007445,41225.1
2024-07-01 00:00:00,SO - 0007446,12542.4
2024-07-01 00:00:00,SO - 0007447,45647.1
2024-07-01 00:00:00,SO - 0007448,18867.2
2024-07-02 00:00:00,SO - 0007449,13366.5
2024-07-02 00:00:00,SO - 0007450,7959.6
2024-07-02 00:00:00,SO - 0007451,10391.7
2024-07-02 00:00:00,SO - 0007452,18291
2024-07-03 00:00:00,SO - 0007453,8763.6
2024-07-03 00:00:00,SO - 0007454,46230
2024-07-03 00:00:00,SO - 0007455,6271.2
2024-07-03 00:00:00,SO - 0007456,22753.2
2024-07-03 00:00:00,SO - 0007457,8361.6
2024-07-03 00:00:00,SO - 0007458,5561
2024-07-03 00:00:00,SO - 0007459,5125.5
2024-07-03 00:00:00,SO - 0007460,10117
2024-07-03 00:00:00,SO - 0007461,19463.5
2024-07-03 00:00:00,SO - 0007462,16368.1
2024-07-04 00:00:00,SO - 0007463,2278
2024-07-04 00:00:00,SO - 0007464,9708.3
2024-07-04 00:00:00,SO - 0007465,9346.5
2024-07-04 00:00:00,SO - 0007466,23074.8
2024-07-04 00:00:00,SO - 0007467,8308
2024-07-04 00:00:00,SO - 0007468,15557.4
2024-07-05 00:00:00,SO - 0007469,26679.4
2024-07-05 00:00:00,SO - 0007470,55864.6
2024-07-05 00:00:00,SO - 0007471,5326.5
2024-07-05 00:00:00,SO - 0007472,8810.5
2024-07-05 00:00:00,SO - 0007473,18197.2
2024-07-05 00:00:00,SO - 0007474,26465
2024-07-05 00:00:00,SO - 0007475,11416.8
2024-07-06 00:00:00,SO - 0007476,26753.1
2024-07-06 00:00:00,SO - 0007477,29580.5
2024-07-06 00:00:00,SO - 0007478,9112
2024-07-06 00:00:00,SO - 0007479,30552
2024-07-06 00:00:00,SO - 0007480,9313
2024-07-06 00:00:00,SO - 0007481,35577
2024-07-06 00:00:00,SO - 0007482,21480.2
2024-07-06 00:00:00,SO - 0007483,8502.3
2024-07-06 00:00:00,SO - 0007484,8676.5
2024-07-06 00:00:00,SO - 0007485,25721.3
2024-07-06 00:00:00,SO - 0007486,12227.5
2024-07-06 00:00:00,SO - 0007487,1286.4
2024-07-07 00:00:00,SO - 0007488,8777
2024-07-07 00:00:00,SO - 0007489,21587.4
2024-07-07 00:00:00,SO - 0007490,31999.2
2024-07-07 00:00:00,SO - 0007491,21708
2024-07-07 00:00:00,SO - 0007492,29815
2024-07-07 00:00:00,SO - 0007493,18813.6
2024-07-07 00:00:00,SO - 0007494,19430
2024-07-07 00:00:00,SO - 0007495,5574.4
2024-07-08 00:00:00,SO - 0007496,8415.2
2024-07-08 00:00:00,SO - 0007497,24120
2024-07-08 00:00:00,SO - 0007498,9406.8
2024-07-08 00:00:00,SO - 0007499,6753.6
2024-07-08 00:00:00,SO - 0007500,13118.6
2024-07-08 00:00:00,SO - 0007501,31677.6
2024-07-08 00:00:00,SO - 0007502,11979.6
2024-07-08 00:00:00,SO - 0007503,6700
2024-07-08 00:00:00,SO - 0007504,13366.5
2024-07-08 00:00:00,SO - 0007505,10117
2024-07-08 00:00:00,SO - 0007506,13560.8
2024-07-09 00:00:00,SO - 0007507,8509
2024-07-09 00:00:00,SO - 0007508,6753.6
2024-07-09 00:00:00,SO - 0007509,21346.2
2024-07-09 00:00:00,SO - 0007510,27315.9
2024-07-09 00:00:00,SO - 0007511,9286.2
2024-07-09 00:00:00,SO - 0007512,8254.4
2024-07-09 00:00:00,SO - 0007513,39536.7
2024-07-09 00:00:00,SO - 0007514,15115.2
2024-07-10 00:00:00,SO - 0007515,10693.2
2024-07-10 00:00:00,SO - 0007516,33828.3
2024-07-10 00:00:00,SO - 0007517,10251
2024-07-10 00:00:00,SO - 0007518,2800.6
2024-07-10 00:00:00,SO - 0007519,21225.6
2024-07-10 00:00:00,SO - 0007520,42672.3
2024-07-10 00:00:00,SO - 0007521,16461.9
2024-07-10 00:00:00,SO - 0007522,12529
2024-07-10 00:00:00,SO - 0007523,24120
2024-07-10 00:00:00,SO - 0007524,7035
2024-07-10 00:00:00,SO - 0007525,13333
2024-07-11 00:00:00,SO - 0007526,57707.1
2024-07-11 00:00:00,SO - 0007527,6954.6
2024-07-11 00:00:00,SO - 0007528,17527.2
2024-07-11 00:00:00,SO - 0007529,25828.5
2024-07-11 00:00:00,SO - 0007530,44039.1
2024-07-11 00:00:00,SO - 0007531,18693
2024-07-11 00:00:00,SO - 0007532,31677.6
2024-07-11 00:00:00,SO - 0007533,14230.8
2024-07-11 00:00:00,SO - 0007534,2211
2024-07-12 00:00:00,SO - 0007535,1809
2024-07-12 00:00:00,SO - 0007536,1219.4
2024-07-12 00:00:00,SO - 0007537,13929.3
2024-07-12 00:00:00,SO - 0007538,15396.6
2024-07-12 00:00:00,SO - 0007539,12234.2
2024-07-12 00:00:00,SO - 0007540,17085
2024-07-12 00:00:00,SO - 0007541,9246
2024-07-12 00:00:00,SO - 0007542,35094.6
2024-07-12 00:00:00,SO - 0007543,5594.5
2024-07-13 00:00:00,SO - 0007544,5467.2
2024-07-13 00:00:00,SO - 0007545,31999.2
2024-07-13 00:00:00,SO - 0007546,17487
2024-07-13 00:00:00,SO - 0007547,1105.5
2024-07-13 00:00:00,SO - 0007548,18498.7
2024-07-13 00:00:00,SO - 0007549,7356.6
2024-07-13 00:00:00,SO - 0007550,5788.8
2024-07-13 00:00:00,SO - 0007551,7825.6
2024-07-13 00:00:00,SO - 0007552,20033
2024-07-14 00:00:00,SO - 0007553,9346.5
2024-07-14 00:00:00,SO - 0007554,12261
2024-07-14 00:00:00,SO - 0007555,11959.5
2024-07-14 00:00:00,SO - 0007556,29848.5
2024-07-14 00:00:00,SO - 0007557,9514
2024-07-14 00:00:00,SO - 0007558,29748
2024-07-14 00:00:00,SO - 0007559,29607.3
2024-07-14 00:00:00,SO - 0007560,8629.6
2024-07-15 00:00:00,SO - 0007561,15758.4
2024-07-15 00:00:00,SO - 0007562,27436.5
2024-07-15 00:00:00,SO - 0007563,31677.6
2024-07-15 00:00:00,SO - 0007564,6994.8
2024-07-15 00:00:00,SO - 0007565,6552.6
2024-07-15 00:00:00,SO - 0007566,58852.8
2024-07-15 00:00:00,SO - 0007567,5527.5
2024-07-15 00:00:00,SO - 0007568,8790.4
2024-07-15 00:00:00,SO - 0007569,8844
2024-07-15 00:00:00,SO - 0007570,15798.6
2024-07-15 00:00:00,SO - 0007571,13185.6
2024-07-15 00:00:00,SO - 0007572,12783.6
2024-07-15 00:00:00,SO - 0007573,21788.4
2024-07-15 00:00:00,SO - 0007574,41218.4
2024-07-16 00:00:00,SO - 0007575,30954
2024-07-16 00:00:00,SO - 0007576,9802.1
2024-07-16 00:00:00,SO - 0007577,12462
2024-07-16 00:00:00,SO - 0007578,8562.6
2024-07-16 00:00:00,SO - 0007579,11175.6
2024-07-16 00:00:00,SO - 0007580,17252.5
2024-07-16 00:00:00,SO - 0007581,11979.6
2024-07-16 00:00:00,SO - 0007582,35396.1
2024-07-16 00:00:00,SO - 0007583,36984
2024-07-16 00:00:00,SO - 0007584,14311.2
2024-07-16 00:00:00,SO - 0007585,5829
2024-07-16 00:00:00,SO - 0007586,25259
2024-07-17 00:00:00,SO - 0007587,23919
2024-07-17 00:00:00,SO - 0007588,5949.6
2024-07-17 00:00:00,SO - 0007589,2579.5
2024-07-17 00:00:00,SO - 0007590,46632
2024-07-17 00:00:00,SO - 0007591,26230.5
2024-07-17 00:00:00,SO - 0007592,35757.9
2024-07-17 00:00:00,SO - 0007593,2733.6
2024-07-17 00:00:00,SO - 0007594,1507.5
2024-07-17 00:00:00,SO - 0007595,6311.4
2024-07-17 00:00:00,SO - 0007596,22177
2024-07-17 00:00:00,SO - 0007597,13587.6
2024-07-17 00:00:00,SO - 0007598,13024.8
2024-07-17 00:00:00,SO - 0007599,8622.9
2024-07-17 00:00:00,SO - 0007600,18257.5
2024-07-18 00:00:00,SO - 0007601,21962.6
2024-07-18 00:00:00,SO - 0007602,18157
2024-07-18 00:00:00,SO - 0007603,58249.8
2024-07-18 00:00:00,SO - 0007604,22753.2
2024-07-18 00:00:00,SO - 0007605,12850.6
2024-07-18 00:00:00,SO - 0007606,31731.2
2024-07-19 00:00:00,SO - 0007607,31469.9
2024-07-19 00:00:00,SO - 0007608,19832
2024-07-19 00:00:00,SO - 0007609,10190.7
2024-07-19 00:00:00,SO - 0007610,8924.4
2024-07-19 00:00:00,SO - 0007611,12830.5
2024-07-19 00:00:00,SO - 0007612,6994.8
2024-07-19 00:00:00,SO - 0007613,1608
2024-07-19 00:00:00,SO - 0007614,2358.4
2024-07-20 00:00:00,SO - 0007615,1005
2024-07-20 00:00:00,SO - 0007616,11390
2024-07-20 00:00:00,SO - 0007617,25192
2024-07-20 00:00:00,SO - 0007618,21225.6
2024-07-20 00:00:00,SO - 0007619,837.5
2024-07-20 00:00:00,SO - 0007620,17667.9
2024-07-20 00:00:00,SO - 0007621,1219.4
2024-07-21 00:00:00,SO - 0007622,24247.3
2024-07-21 00:00:00,SO - 0007623,28046.2
2024-07-21 00:00:00,SO - 0007624,43556.7
2024-07-21 00:00:00,SO - 0007625,14579.2
2024-07-21 00:00:00,SO - 0007626,18492
2024-07-21 00:00:00,SO - 0007627,8911
2024-07-21 00:00:00,SO - 0007628,1038.5
2024-07-21 00:00:00,SO - 0007629,10237.6
2024-07-21 00:00:00,SO - 0007630,2505.8
2024-07-22 00:00:00,SO - 0007631,8147.2
2024-07-22 00:00:00,SO - 0007632,39396
2024-07-22 00:00:00,SO - 0007633,7035
2024-07-22 00:00:00,SO - 0007634,9768.6
2024-07-22 00:00:00,SO - 0007635,38726
2024-07-22 00:00:00,SO - 0007636,36059.4
2024-07-22 00:00:00,SO - 0007637,2814
2024-07-23 00:00:00,SO - 0007638,11865.7
2024-07-23 00:00:00,SO - 0007639,12629.5
2024-07-23 00:00:00,SO - 0007640,19081.6
2024-07-23 00:00:00,SO - 0007641,2010
2024-07-23 00:00:00,SO - 0007642,6311.4
2024-07-24 00:00:00,SO - 0007643,5467.2
2024-07-24 00:00:00,SO - 0007644,20984.4
2024-07-24 00:00:00,SO - 0007645,8770.3
2024-07-24 00:00:00,SO - 0007646,27202
2024-07-24 00:00:00,SO - 0007647,7879.2
2024-07-24 00:00:00,SO - 0007648,13185.6
2024-07-24 00:00:00,SO - 0007649,6793.8
2024-07-24 00:00:00,SO - 0007650,57633.4
2024-07-25 00:00:00,SO - 0007651,1748.7
2024-07-25 00:00:00,SO - 0007652,32079.6
2024-07-25 00:00:00,SO - 0007653,9380
2024-07-25 00:00:00,SO - 0007654,28669.3
2024-07-25 00:00:00,SO - 0007655,11276.1
2024-07-25 00:00:00,SO - 0007656,2231.1
2024-07-25 00:00:00,SO - 0007657,13413.4
2024-07-25 00:00:00,SO - 0007658,12053.3
2024-07-25 00:00:00,SO - 0007659,8308
2024-07-26 00:00:00,SO - 0007660,14606
2024-07-26 00:00:00,SO - 0007661,25158.5
2024-07-26 00:00:00,SO - 0007662,30873.6
2024-07-26 00:00:00,SO - 0007663,6941.2
2024-07-26 00:00:00,SO - 0007664,8140.5
2024-07-26 00:00:00,SO - 0007665,31825
2024-07-26 00:00:00,SO - 0007666,10492.2
2024-07-26 00:00:00,SO - 0007667,29694.4
2024-07-27 00:00:00,SO - 0007668,43556.7
2024-07-27 00:00:00,SO - 0007669,6190.8
2024-07-27 00:00:00,SO - 0007670,57285
2024-07-27 00:00:00,SO - 0007671,17915.8
2024-07-27 00:00:00,SO - 0007672,58068.9
2024-07-27 00:00:00,SO - 0007673,1239.5
2024-07-27 00:00:00,SO - 0007674,10371.6
2024-07-28 00:00:00,SO - 0007675,11323
2024-07-28 00:00:00,SO - 0007676,31624
2024-07-28 00:00:00,SO - 0007677,10981.3
2024-07-28 00:00:00,SO - 0007678,6432
2024-07-28 00:00:00,SO - 0007679,59402.2
2024-07-28 00:00:00,SO - 0007680,19309.4
2024-07-28 00:00:00,SO - 0007681,14753.4
2024-07-28 00:00:00,SO - 0007682,18492
2024-07-28 00:00:00,SO - 0007683,8576
2024-07-28 00:00:00,SO - 0007684,8093.6
2024-07-28 00:00:00,SO - 0007685,8629.6
2024-07-29 00:00:00,SO - 0007686,12140.4
2024-07-29 00:00:00,SO - 0007687,12301.2
2024-07-29 00:00:00,SO - 0007688,15979.5
2024-07-29 00:00:00,SO - 0007689,8897.6
2024-07-29 00:00:00,SO - 0007690,7885.9
2024-07-29 00:00:00,SO - 0007691,18431.7
2024-07-29 00:00:00,SO - 0007692,8710
2024-07-30 00:00:00,SO - 0007693,5909.4
2024-07-30 00:00:00,SO - 0007694,5527.5
2024-07-30 00:00:00,SO - 0007695,30686
2024-07-30 00:00:00,SO - 0007696,16602.6
2024-07-30 00:00:00,SO - 0007697,41647.2
2024-07-30 00:00:00,SO - 0007698,1989.9
2024-07-30 00:00:00,SO - 0007699,12529
2024-07-30 00:00:00,SO - 0007700,6807.2
2024-07-30 00:00:00,SO - 0007701,24441.6
2024-07-30 00:00:00,SO - 0007702,28816.7
2024-07-30 00:00:00,SO - 0007703,9916
2024-07-31 00:00:00,SO - 0007704,26404.7
2024-07-31 00:00:00,SO - 0007705,1989.9
2024-07-31 00:00:00,SO - 0007706,5185.8
2024-07-31 00:00:00,SO - 0007707,12006.4
2024-07-31 00:00:00,SO - 0007708,46953.6
2024-07-31 00:00:00,SO - 0007709,2010
2024-07-31 00:00:00,SO - 0007710,20743.2
2024-08-01 00:00:00,SO - 0007711,13587.6
2024-08-01 00:00:00,SO - 0007712,32897
2024-08-01 00:00:00,SO - 0007713,37386
2024-08-01 00:00:00,SO - 0007714,34913.7
2024-08-01 00:00:00,SO - 0007715,62243
2024-08-01 00:00:00,SO - 0007716,24321
2024-08-01 00:00:00,SO - 0007717,9045
2024-08-01 00:00:00,SO - 0007718,43483
2024-08-01 00:00:00,SO - 0007719,8093.6
2024-08-01 00:00:00,SO - 0007720,2358.4
2024-08-01 00:00:00,SO - 0007721,22069.8
2024-08-01 00:00:00,SO - 0007722,1876
2024-08-01 00:00:00,SO - 0007723,22833.6
2024-08-01 00:00:00,SO - 0007724,2874.3
2024-08-01 00:00:00,SO - 0007725,28441.5
2024-08-02 00:00:00,SO - 0007726,9313
2024-08-02 00:00:00,SO - 0007727,5594.5
2024-08-02 00:00:00,SO - 0007728,5561
2024-08-02 00:00:00,SO - 0007729,15276
2024-08-02 00:00:00,SO - 0007730,28006
2024-08-02 00:00:00,SO - 0007731,9514
2024-08-02 00:00:00,SO - 0007732,1554.4
2024-08-02 00:00:00,SO - 0007733,31959
2024-08-02 00:00:00,SO - 0007734,21520.4
2024-08-02 00:00:00,SO - 0007735,10318
2024-08-02 00:00:00,SO - 0007736,13426.8
2024-08-02 00:00:00,SO - 0007737,44220
2024-08-02 00:00:00,SO - 0007738,33848.4
2024-08-02 00:00:00,SO - 0007739,5145.6
2024-08-03 00:00:00,SO - 0007740,10452
2024-08-03 00:00:00,SO - 0007741,43898.4
2024-08-03 00:00:00,SO - 0007742,54390.6
2024-08-03 00:00:00,SO - 0007743,19188.8
2024-08-03 00:00:00,SO - 0007744,44220
2024-08-03 00:00:00,SO - 0007745,1500.8
2024-08-03 00:00:00,SO - 0007746,31054.5
2024-08-04 00:00:00,SO - 0007747,21888.9
2024-08-04 00:00:00,SO - 0007748,2211
2024-08-04 00:00:00,SO - 0007749,6150.6
2024-08-04 00:00:00,SO - 0007750,43898.4
2024-08-04 00:00:00,SO - 0007751,9112
2024-08-04 00:00:00,SO - 0007752,2653.2
2024-08-04 00:00:00,SO - 0007753,1547.7
2024-08-04 00:00:00,SO - 0007754,35999.1
2024-08-05 00:00:00,SO - 0007755,8683.2
2024-08-05 00:00:00,SO - 0007756,4924.5
2024-08-05 00:00:00,SO - 0007757,64882.8
2024-08-05 00:00:00,SO - 0007758,27798.3
2024-08-05 00:00:00,SO - 0007759,1038.5
2024-08-05 00:00:00,SO - 0007760,10666.4
2024-08-05 00:00:00,SO - 0007761,38592
2024-08-06 00:00:00,SO - 0007762,11390
2024-08-06 00:00:00,SO - 0007763,41787.9
2024-08-06 00:00:00,SO - 0007764,10787
2024-08-06 00:00:00,SO - 0007765,8683.2
2024-08-06 00:00:00,SO - 0007766,12529
2024-08-06 00:00:00,SO - 0007767,11055
2024-08-06 00:00:00,SO - 0007768,12127
2024-08-06 00:00:00,SO - 0007769,70088.7
2024-08-06 00:00:00,SO - 0007770,28702.8
2024-08-06 00:00:00,SO - 0007771,17688
2024-08-06 00:00:00,SO - 0007772,2505.8
2024-08-06 00:00:00,SO - 0007773,13668
2024-08-06 00:00:00,SO - 0007774,17962.7
2024-08-07 00:00:00,SO - 0007775,35523.4
2024-08-07 00:00:00,SO - 0007776,2653.2
2024-08-07 00:00:00,SO - 0007777,10693.2
2024-08-07 00:00:00,SO - 0007778,63194.4
2024-08-07 00:00:00,SO - 0007779,35215.2
2024-08-07 00:00:00,SO - 0007780,39664
2024-08-08 00:00:00,SO - 0007781,19363
2024-08-08 00:00:00,SO - 0007782,74932.8
2024-08-08 00:00:00,SO - 0007783,7832.3
2024-08-08 00:00:00,SO - 0007784,7785.4
2024-08-08 00:00:00,SO - 0007785,11390
2024-08-08 00:00:00,SO - 0007786,10532.4
2024-08-08 00:00:00,SO - 0007787,10050
2024-08-08 00:00:00,SO - 0007788,11537.4
2024-08-08 00:00:00,SO - 0007789,904.5
2024-08-08 00:00:00,SO - 0007790,8401.8
2024-08-08 00:00:00,SO - 0007791,5829
2024-08-09 00:00:00,SO - 0007792,8328.1
2024-08-09 00:00:00,SO - 0007793,10934.4
2024-08-09 00:00:00,SO - 0007794,10492.2
2024-08-09 00:00:00,SO - 0007795,11055
2024-08-09 00:00:00,SO - 0007796,8911
2024-08-09 00:00:00,SO - 0007797,14472
2024-08-09 00:00:00,SO - 0007798,11939.4
2024-08-09 00:00:00,SO - 0007799,11122
2024-08-09 00:00:00,SO - 0007800,4455.5
2024-08-09 00:00:00,SO - 0007801,18713.1
2024-08-09 00:00:00,SO - 0007802,21594.1
2024-08-10 00:00:00,SO - 0007803,10773.6
2024-08-10 00:00:00,SO - 0007804,21386.4
2024-08-10 00:00:00,SO - 0007805,35999.1
2024-08-10 00:00:00,SO - 0007806,5628
2024-08-10 00:00:00,SO - 0007807,14525.6
2024-08-10 00:00:00,SO - 0007808,18719.8
2024-08-10 00:00:00,SO - 0007809,37613.8
2024-08-10 00:00:00,SO - 0007810,73646.4
2024-08-10 00:00:00,SO - 0007811,24187
2024-08-11 00:00:00,SO - 0007812,6231
2024-08-11 00:00:00,SO - 0007813,35134.8
2024-08-11 00:00:00,SO - 0007814,57043.8
2024-08-11 00:00:00,SO - 0007815,1809
2024-08-11 00:00:00,SO - 0007816,16790.2
2024-08-11 00:00:00,SO - 0007817,1219.4
2024-08-11 00:00:00,SO - 0007818,13024.8
2024-08-12 00:00:00,SO - 0007819,11122
2024-08-13 00:00:00,SO - 0007820,5862.5
2024-08-13 00:00:00,SO - 0007821,26089.8
2024-08-13 00:00:00,SO - 0007822,2412
2024-08-13 00:00:00,SO - 0007823,2211
2024-08-13 00:00:00,SO - 0007824,1989.9
2024-08-13 00:00:00,SO - 0007825,27711.2
2024-08-13 00:00:00,SO - 0007826,6713.4
2024-08-13 00:00:00,SO - 0007827,1675
2024-08-14 00:00:00,SO - 0007828,34706
2024-08-14 00:00:00,SO - 0007829,22311
2024-08-14 00:00:00,SO - 0007830,77505.6
2024-08-14 00:00:00,SO - 0007831,2358.4
2024-08-14 00:00:00,SO - 0007832,13929.3
2024-08-14 00:00:00,SO - 0007833,2492.4
2024-08-14 00:00:00,SO - 0007834,31195.2
2024-08-14 00:00:00,SO - 0007835,28816.7
2024-08-14 00:00:00,SO - 0007836,10974.6
2024-08-14 00:00:00,SO - 0007837,28006
2024-08-14 00:00:00,SO - 0007838,9004.8
2024-08-15 00:00:00,SO - 0007839,47516.4
2024-08-15 00:00:00,SO - 0007840,21105
2024-08-15 00:00:00,SO - 0007841,7638
2024-08-15 00:00:00,SO - 0007842,9648
2024-08-15 00:00:00,SO - 0007843,4891
2024-08-15 00:00:00,SO - 0007844,14592.6
2024-08-15 00:00:00,SO - 0007845,22981
2024-08-15 00:00:00,SO - 0007846,1688.4
2024-08-15 00:00:00,SO - 0007847,9527.4
2024-08-15 00:00:00,SO - 0007848,15276
2024-08-16 00:00:00,SO - 0007849,19162
2024-08-16 00:00:00,SO - 0007850,23048
2024-08-16 00:00:00,SO - 0007851,6150.6
2024-08-16 00:00:00,SO - 0007852,17607.6
2024-08-17 00:00:00,SO - 0007853,8147.2
2024-08-17 00:00:00,SO - 0007854,18693
2024-08-17 00:00:00,SO - 0007855,8622.9
2024-08-17 00:00:00,SO - 0007856,4522.5
2024-08-17 00:00:00,SO - 0007857,15805.3
2024-08-17 00:00:00,SO - 0007858,9380
2024-08-17 00:00:00,SO - 0007859,35818.2
2024-08-17 00:00:00,SO - 0007860,6834
2024-08-17 00:00:00,SO - 0007861,17728.2
2024-08-17 00:00:00,SO - 0007862,6432
2024-08-17 00:00:00,SO - 0007863,9514
2024-08-17 00:00:00,SO - 0007864,24997.7
2024-08-18 00:00:00,SO - 0007865,23155.2
2024-08-18 00:00:00,SO - 0007866,27952.4
2024-08-18 00:00:00,SO - 0007867,8844
2024-08-18 00:00:00,SO - 0007868,7658.1
2024-08-18 00:00:00,SO - 0007869,43255.2
2024-08-19 00:00:00,SO - 0007870,1085.4
2024-08-19 00:00:00,SO - 0007871,12703.2
